Date,Open,Close,High,Low,Volume
2025-04-30,17486.55,17509.07,17526.8,17477.93,1895928612
2025-05-01,17997.3,18144.02,18216.69,17969.5,2064353521
2025-05-02,18460.99,18423.15,18565.81,18398.2,2227144284
2025-05-05,18538.75,18571.33,18710.64,18534.78,3281202494
2025-05-06,18659.16,18516.49,18687.83,18324.99,2375772980
2025-05-07,18484.92,18527.38,18615.4,18389.23,2792594809
2025-05-08,18296.92,18380.6,18445.77,18258.4,2194741492
2025-05-09,18480.1,18385.62,18480.8,18310.86,4128279031
2025-05-12,18109.43,18068.06,18207.11,18027.26,3965272623
2025-05-13,17659.83,17666.18,17708.04,17632.58,1828227388
2025-05-14,17578.81,17576.31,17588.66,17571.31,4338643626
2025-05-15,17611.2,17682.55,17785.39,17566.54,4450461957
2025-05-16,17529.64,17496.09,17585.74,17478.87,3547879356
2025-05-19,17537.43,17575.15,17681.57,17487.12,4028511031
2025-05-20,17842.42,17889.85,17892.06,17837.04,4443912907
2025-05-21,18327.76,18339.29,18387.63,18245.57,3238264131
2025-05-22,19016.76,18932.76,19064.06,18803.73,4044439474
2025-05-23,18770.88,18680.07,18854.62,18600.9,1888882113
2025-05-27,18574.95,18643.5,18688.08,18538.09,4462845017
2025-05-28,18420.65,18428.43,18438.46,18374.42,2953454858
2025-05-29,18416.6,18297.46,18423.63,18238.69,4485672750
2025-05-30,18493.36,18490.25,18545.98,18461.83,3301482209
2025-06-02,18267.35,18329.93,18390.64,18188.17,4121860678
2025-06-03,18058.31,18075.84,18214.96,17993.43,2673602582
2025-06-04,17867.11,17794.43,17878.99,17718.97,2179594304
2025-06-05,18181.4,18147.29,18188.55,18026.34,2486433273
2025-06-06,17722.38,17877.36,18072.75,17684.09,2674027789
2025-06-09,17685.78,17699.61,17814.75,17603.99,4365273367
2025-06-10,17977.56,18032.5,18167.26,17927.86,4342207197
2025-06-11,18110.73,18150.22,18306.38,18010.27,3075356368
2025-06-12,18250.72,18189.79,18261.71,18162.27,2015669152
2025-06-13,18400.4,18446.34,18452.22,18331.29,2314200732
2025-06-16,18808.73,18770.43,18830.3,18758.09,1839324132
2025-06-17,18956.2,19074.07,19103.74,18935.11,3691573803
2025-06-18,18548.12,18728.59,18943.04,18547.83,3003640329
2025-06-19,18095.1,18255.2,18466.36,18053.33,2633141683
2025-06-20,18336.67,18336.52,18479.85,18194.42,3598635570
2025-06-23,18914.82,18890.77,19103.97,18741.1,3760402253
2025-06-24,19484.92,19416.08,19577.97,19217.63,1872822571
2025-06-25,19849.13,19807.92,19859.16,19627.97,1947753054
2025-06-26,19524.26,19450.68,19628.1,19395.21,2121662438
2025-06-27,19515.91,19449.09,19533.82,19329.82,2142072266
2025-06-30,19178.38,19217.03,19459.1,19146.44,4319973930
2025-07-01,19014.85,19054.15,19060.95,18973.25,2814258866
2025-07-02,18971.98,18871.48,18999.45,18798.35,4489728549
2025-07-03,18452.49,18536.96,18641.17,18423.0,3728679918
2025-07-07,18288.88,18416.0,18627.09,18264.41,3698731864
2025-07-08,18332.9,18246.74,18373.74,18107.36,2969101440
2025-07-09,18241.44,18255.92,18280.93,18184.36,2872329457
2025-07-10,18570.54,18535.02,18609.63,18528.35,4089107866
2025-07-11,18604.19,18499.93,18625.84,18358.83,4140319053
2025-07-14,18764.79,18742.21,18787.33,18731.42,2982411123
2025-07-15,18748.09,18746.57,18776.19,18596.66,4296076984
2025-07-16,19151.58,19011.72,19202.65,19001.4,3924335575
2025-07-17,18736.82,18855.82,18917.63,18671.1,4484491048
2025-07-18,18793.54,18889.02,19058.01,18666.99,4211635444
2025-07-21,18748.14,18788.15,18823.74,18747.88,4498566863
2025-07-22,19097.97,18948.61,19108.34,18884.5,3292083377
2025-07-23,18228.74,18252.68,18300.38,18209.89,3038406883
2025-07-24,18385.86,18437.38,18451.13,18314.18,4127723662
2025-07-25,18761.03,18685.57,18841.79,18678.26,2858188743
2025-07-28,18018.15,18076.37,18106.63,17946.04,2631448511
2025-07-29,18517.26,18412.7,18519.32,18364.46,3922503425
2025-07-30,17979.27,17963.94,17996.29,17896.43,3029366559
2025-07-31,18120.35,18217.73,18313.14,18073.96,4372279159
2025-08-01,18283.87,18175.67,18315.6,18124.85,3935477455
2025-08-04,17985.44,18000.78,18076.32,17926.56,2068218053
2025-08-05,17973.79,17996.32,18047.63,17888.8,4383059919
2025-08-06,18196.38,18188.69,18214.1,18166.83,2418325104
2025-08-07,17928.4,17922.75,17936.54,17852.52,3942076612
2025-08-08,17927.96,17902.15,17951.17,17716.95,3068524123
2025-08-11,18341.07,18444.52,18508.44,18284.29,4254865418
2025-08-12,18369.89,18431.9,18574.48,18327.53,1993784210
2025-08-13,18355.77,18324.41,18397.72,18204.62,1907935331
2025-08-14,18285.22,18348.02,18412.46,18253.37,1809513505
2025-08-15,18368.07,18334.69,18368.81,18314.43,2136120288
2025-08-18,18679.73,18648.11,18681.94,18616.59,3351734749
2025-08-19,18532.5,18652.24,18726.63,18532.06,1802501381
2025-08-20,18667.49,18616.0,18687.62,18470.65,3698301739
2025-08-21,18850.89,18815.74,18855.45,18675.04,3276405735
2025-08-22,18992.74,18989.08,18999.64,18986.41,2533213515
2025-08-25,19006.34,19063.64,19088.41,18982.76,2334257272
2025-08-26,19030.97,19034.62,19196.71,19014.25,2655991279
2025-08-27,18915.19,18938.21,19037.76,18797.32,2223388814
2025-08-28,19015.25,18977.33,19065.5,18850.2,3796825807
2025-08-29,18451.32,18487.77,18569.93,18380.45,2522612433
2025-09-02,18545.46,18501.87,18707.56,18500.54,3070602171
2025-09-03,18282.51,18381.07,18423.14,18238.96,2917277284
2025-09-04,18385.61,18476.73,18524.99,18382.15,2625271836
2025-09-05,19059.02,18972.36,19117.15,18832.37,2221980847
2025-09-08,19305.93,19216.78,19347.6,19194.42,1840543575
2025-09-09,18457.36,18490.93,18495.31,18446.17,2134715541
2025-09-10,18575.58,18578.79,18713.97,18437.14,1905037413
2025-09-11,18395.53,18477.29,18603.74,18326.56,3208066990
2025-09-12,18697.32,18707.18,18712.56,18615.75,4086964469
2025-09-15,18963.23,18914.18,19021.91,18882.67,2724314522
2025-09-16,18969.99,18893.12,19027.13,18845.91,3623632337
2025-09-17,18941.46,18944.67,18987.4,18791.29,3049242504
2025-09-18,19550.19,19455.5,19603.03,19404.67,3832611390
2025-09-19,19885.4,19928.24,19933.34,19874.55,1978140643
2025-09-22,19864.94,19882.45,19920.6,19749.0,3509841336
2025-09-23,19987.64,20109.72,20167.93,19954.61,2621051650
2025-09-24,20447.15,20421.43,20571.44,20241.35,2457166577
2025-09-25,20316.6,20355.34,20473.93,20211.81,3106879157
2025-09-26,19738.2,19777.19,19845.8,19716.06,1885450493
2025-09-29,19881.07,19729.45,19928.01,19668.57,3424605776
2025-09-30,20004.97,20004.79,20133.68,19853.98,3055321048
2025-10-01,20261.48,20303.16,20304.93,20134.1,2177107527
2025-10-02,20429.69,20370.56,20563.19,20162.64,4247036602
2025-10-03,20662.8,20697.61,20808.63,20559.16,2769870037
2025-10-06,21126.79,21174.0,21343.44,21057.37,2089935794
2025-10-07,21198.74,21157.83,21233.68,21113.44,2579270715
2025-10-08,21196.51,21203.52,21346.26,21069.57,2821706939
2025-10-09,20625.97,20676.11,20846.21,20559.61,3703329235
2025-10-10,20472.83,20452.0,20532.79,20385.82,1896839042
2025-10-13,20590.84,20616.52,20661.87,20525.97,4424016590
2025-10-14,20836.03,20862.14,20990.07,20687.22,1812187616
2025-10-15,21033.63,21085.46,21122.58,20962.43,3642205607
2025-10-16,20839.01,20838.87,20886.2,20628.22,3928807794
2025-10-17,20488.19,20512.72,20541.65,20470.26,2413525836
2025-10-20,20647.9,20826.94,20957.6,20592.39,4383667510
2025-10-21,20848.98,20796.29,21017.14,20710.64,3343084332
2025-10-22,20931.82,20969.38,21135.1,20860.23,3459945221
2025-10-23,21180.88,21125.34,21251.58,21087.87,2417140059
2025-10-24,20857.39,20836.52,20993.49,20699.67,4319973712
2025-10-27,21423.28,21497.6,21626.08,21415.34,3647066658
2025-10-28,21526.01,21474.72,21609.98,21372.26,2273203741
2025-10-29,22284.69,22291.07,22394.11,22186.2,3763535154
2025-10-30,22465.82,22393.45,22518.79,22296.92,2320317016
2025-10-31,22706.29,22561.66,22778.68,22432.87,3114857683
2025-11-03,22980.32,22827.88,23059.1,22645.38,2504218946
2025-11-04,23361.67,23341.86,23368.14,23247.48,3056729082
2025-11-05,23318.42,23382.44,23587.64,23290.62,1959714626
2025-11-06,23535.02,23698.69,23755.16,23532.63,2989839498
2025-11-07,24308.58,24236.23,24327.89,24043.29,3524220507
2025-11-10,24108.07,24210.13,24238.36,24050.34,3836911256
2025-11-11,24616.36,24544.72,24666.86,24453.5,2220603212
2025-11-12,24593.3,24603.53,24687.43,24515.55,2096471861
2025-11-13,23964.13,23951.55,24102.88,23866.84,1906463548
2025-11-14,24009.09,23919.32,24017.37,23798.04,3769742228
2025-11-17,24139.67,24117.53,24197.94,23995.87,2396482753
2025-11-18,24100.01,24079.85,24115.79,23998.39,4041289094
2025-11-19,24191.53,24261.16,24453.23,24085.41,3191096307
2025-11-20,24080.72,24109.89,24134.87,23922.5,3391475985
2025-11-21,24838.56,24795.35,24947.59,24619.66,4209994970
2025-11-24,24444.33,24709.55,24957.84,24429.27,1802825470
2025-11-25,25524.73,25425.75,25627.35,25384.08,4299602435
2025-11-26,25996.68,25880.19,26020.08,25767.79,3056392328
2025-11-28,25922.74,25821.05,26106.46,25645.37,2628911011
2025-12-01,25049.78,25075.33,25308.24,24897.54,3510480695
2025-12-02,25266.54,25243.01,25422.26,25060.95,2374775492
2025-12-03,25335.73,25290.38,25374.8,25088.65,2532600546
2025-12-04,25232.68,25306.06,25562.44,25158.7,2780376433
2025-12-05,24901.3,24932.26,25138.94,24693.36,3787707361
2025-12-08,25294.6,25240.73,25436.13,25199.34,3911309497
2025-12-09,25277.73,25211.41,25352.2,25121.63,3313876361
2025-12-10,24856.35,24895.88,25071.25,24709.15,3593965820
2025-12-11,25608.78,25754.11,25937.92,25548.34,2968164791
2025-12-12,26224.32,26003.48,26252.92,25763.99,2617346522
2025-12-15,25389.4,25494.9,25634.62,25287.54,2377569591
2025-12-16,25520.19,25563.65,25646.54,25426.77,3816409070
2025-12-17,26064.5,26034.6,26240.15,26016.02,4044287038
2025-12-18,26146.05,26420.76,26500.9,26118.47,2743111665
2025-12-19,26653.2,26824.15,27082.85,26552.24,4400159571
2025-12-22,26126.91,26091.11,26170.92,25924.78,4029118221
2025-12-23,26171.81,26184.28,26361.52,26152.69,2062607244
2025-12-24,26646.24,26781.3,26851.88,26521.2,2605783201
2025-12-26,26351.46,26574.57,26611.12,26301.33,3850737057
2025-12-29,26703.59,26726.53,26967.73,26663.49,2657637954
2025-12-30,26626.43,26569.12,26817.13,26535.74,2631329201
2025-12-31,26568.17,26700.52,26836.37,26511.66,2327797713
2026-01-02,26502.32,26439.01,26596.46,26145.94,4158306357
2026-01-05,27009.54,26809.34,27108.55,26592.12,2190005854
2026-01-06,26786.68,26752.99,26863.33,26517.33,3735928926
2026-01-07,27009.29,27142.55,27186.99,26976.87,2554195890
2026-01-08,27388.44,27322.07,27456.53,27148.47,3233528567
2026-01-09,26469.34,26608.26,26610.42,26453.27,4062073474
2026-01-12,26127.57,26128.87,26132.17,26113.47,2939973884
2026-01-13,26329.05,26139.21,26333.22,25893.08,3119186157
2026-01-14,26583.15,26602.13,26608.43,26545.65,3653861238
2026-01-15,26385.05,26389.06,26555.16,26297.46,1805244726
2026-01-16,26940.51,26861.27,27096.87,26710.61,3789116037
2026-01-20,26699.99,26443.67,26724.34,26268.74,3036259783
2026-01-21,26069.54,26215.27,26282.55,26005.66,2452910769
2026-01-22,25890.28,25989.0,26011.04,25838.98,2220119572
2026-01-23,25646.43,25493.31,25781.68,25295.13,3027809525
2026-01-26,25465.26,25427.02,25559.55,25387.77,3555027080
2026-01-27,25306.35,25312.01,25385.14,25291.69,3704465461
2026-01-28,25067.54,25115.0,25272.05,25022.3,3951131621
2026-01-29,24973.28,24889.14,24982.12,24825.99,3842529870
2026-01-30,24644.63,24445.81,24651.23,24380.75,2929019360
2026-02-02,24720.71,24630.98,24729.83,24588.55,3618864263
2026-02-03,23823.02,23902.29,23930.89,23796.58,3970216902
2026-02-04,23738.41,23832.8,23885.03,23677.99,2890529341
2026-02-05,23696.44,23695.29,23754.9,23669.18,3723140847
2026-02-06,23963.45,23940.67,23980.73,23928.72,2190865137
2026-02-09,23819.69,23802.46,23922.66,23746.93,4244533842
2026-02-10,23487.18,23520.26,23620.31,23437.33,3665705544
2026-02-11,23151.59,23245.49,23269.08,23039.36,3123574504
2026-02-12,22866.33,22833.04,22974.24,22625.35,2944131054
2026-02-13,23082.14,23109.87,23174.09,22886.99,2781867722
2026-02-17,23078.91,23138.2,23174.58,23017.55,3991731636
2026-02-18,23427.39,23542.35,23596.4,23286.39,3996573108
2026-02-19,22845.19,23012.17,23030.57,22796.69,2302319283
2026-02-20,22700.24,22770.46,22904.87,22651.48,3615148062
2026-02-23,23131.29,23250.53,23434.8,23085.77,4351422844
2026-02-24,23634.2,23571.12,23707.22,23540.53,3565722659
2026-02-25,23371.2,23325.78,23460.38,23260.31,4181253824
2026-02-26,22677.4,22784.47,22957.2,22508.67,4101797023
2026-02-27,22830.24,22656.94,22862.1,22568.78,2016154085
2026-03-02,22666.45,22577.23,22714.12,22466.95,3117130725
2026-03-03,22502.69,22369.03,22546.23,22366.29,1848018548
2026-03-04,22115.77,22091.41,22214.34,21921.52,4041347599
2026-03-05,22024.05,21979.32,22162.57,21891.65,1839800804
2026-03-06,22284.87,22230.86,22383.81,22222.35,2622279879
2026-03-09,21965.77,21996.67,22096.18,21910.79,4456732109
2026-03-10,21606.0,21590.66,21676.53,21442.6,2973748271
2026-03-11,21131.87,21114.96,21220.49,21013.96,2786592558
2026-03-12,21054.22,21149.75,21164.45,21050.81,3444209714
2026-03-13,20811.65,20931.3,20967.29,20780.52,4163160974
2026-03-16,21240.95,21089.62,21300.51,20901.65,2797422208
2026-03-17,20626.72,20729.52,20875.51,20529.6,4340844566
2026-03-18,21005.24,20946.2,21141.31,20877.82,3501438893
2026-03-19,21122.19,21096.3,21184.21,21088.63,3964735462
2026-03-20,21079.21,21040.87,21165.71,20918.32,1855800218
2026-03-23,21287.26,21075.8,21291.66,21001.98,1940181738
2026-03-24,20822.95,20935.85,21097.79,20785.15,2533128062
2026-03-25,21313.28,21217.23,21348.28,21168.89,4109744590
2026-03-26,21653.12,21637.4,21670.6,21612.66,2854051249
2026-03-27,21535.1,21582.82,21645.54,21414.53,4023769491
2026-03-30,21189.31,21117.27,21218.52,21022.38,2733473953
2026-03-31,20836.21,20962.28,20963.35,20827.84,4078418654
2026-04-01,20991.14,21092.97,21178.65,20892.96,3650047834
2026-04-02,20864.23,20889.08,20939.46,20737.13,2075638994
2026-04-03,21392.27,21419.43,21487.38,21269.17,4074562915
2026-04-06,21249.57,21262.57,21264.94,21202.29,2225772311
2026-04-07,21689.77,21787.63,21948.37,21676.03,4128638336
2026-04-08,21541.46,21538.45,21553.44,21406.64,2469478196
2026-04-09,21991.52,21989.15,22092.75,21864.19,3951789695
2026-04-10,21754.68,21776.31,21806.91,21688.78,3216434306
2026-04-13,22266.51,22209.61,22330.46,22089.0,3710521652
2026-04-14,22483.29,22436.65,22576.91,22377.71,4239951350
2026-04-15,21779.88,21821.53,21846.28,21757.66,3696502949
2026-04-16,21659.71,21573.47,21730.63,21535.23,3197931701
2026-04-17,21233.19,21160.57,21298.75,21113.5,2818448817
2026-04-20,21569.82,21582.69,21604.5,21489.22,3965860146
2026-04-21,21176.71,21184.33,21401.09,20946.77,3197975723
2026-04-22,21163.99,21073.97,21277.56,20967.76,3383642620
2026-04-23,21731.08,21721.05,21800.44,21668.33,3960629235
2026-04-24,22084.52,21960.46,22090.87,21840.01,4222346854
2026-04-27,22106.72,21984.58,22124.29,21945.56,1823666194
2026-04-28,22112.5,22077.03,22172.82,21975.12,2168337386
2026-04-29,22146.48,22043.5,22203.02,21862.44,2809108529
2026-04-30,22327.23,22271.68,22393.3,22135.46,2493950051
2026-05-01,22216.76,22206.66,22473.99,22159.0,4397010121
2026-05-04,22275.11,22240.07,22354.74,22065.28,4096029502
2026-05-05,21835.13,21817.92,21949.62,21794.52,4359424574
2026-05-06,21548.67,21539.26,21680.82,21534.3,3684910277
2026-05-07,21987.16,21967.76,22023.45,21846.61,3268373822
2026-05-08,21916.2,21905.8,22096.52,21684.15,2276646564
2026-05-11,21137.49,21139.21,21289.82,21090.15,2093028005
2026-05-12,20887.67,21053.69,21235.94,20850.68,4295643319
2026-05-13,21694.37,21636.69,21768.15,21623.52,2488267222
2026-05-14,21508.2,21429.42,21552.26,21292.24,4123371453
2026-05-15,21456.27,21585.11,21674.15,21411.28,2510951451
2026-05-18,21808.18,21938.32,21943.94,21793.12,1952154228
2026-05-19,22318.01,22162.33,22331.89,22144.36,4416450882
2026-05-20,22616.24,22616.16,22772.19,22612.56,4060370347
2026-05-21,23308.81,23208.38,23347.22,23147.0,4154800437
2026-05-22,22766.67,22728.79,22889.47,22675.96,4047462159
2026-05-26,22719.84,22773.09,22785.21,22707.39,4445671625
2026-05-27,22425.34,22372.61,22530.01,22316.52,4484009287
2026-05-28,22345.15,22324.66,22354.84,22273.1,2283519553
2026-05-29,23197.62,23164.57,23299.76,23048.23,3164443662
2026-06-01,23730.86,23683.39,23773.84,23669.68,2396766427
2026-06-02,22692.42,22647.44,22760.45,22642.23,3906144440
2026-06-03,22618.13,22624.73,22823.97,22547.26,2824266629
2026-06-04,22392.65,22341.02,22514.8,22105.52,2674854567
2026-06-05,22208.38,22278.81,22402.26,22148.49,4475904530
2026-06-08,22730.42,22732.56,22737.47,22687.89,2180604594
2026-06-09,23042.7,22898.58,23061.1,22876.4,4463174218
2026-06-10,22247.16,22443.3,22612.65,22217.7,3840787883
2026-06-11,22110.16,22046.11,22199.36,22006.75,1914309436
2026-06-12,22594.17,22590.27,22615.26,22517.11,4386578747
2026-06-15,22722.89,22771.79,22891.07,22599.82,2136579025
2026-06-16,22971.89,22877.9,22982.78,22782.13,3760723979
2026-06-17,22444.2,22414.0,22571.1,22304.7,4274507448
2026-06-18,22518.93,22348.61,22535.62,22152.65,4213800966
2026-06-19,22045.15,22156.34,22405.5,21951.67,3988697376
2026-06-22,22106.48,22152.73,22363.14,21958.73,2291317953
2026-06-23,22173.49,22184.85,22253.84,22026.8,4454607181
2026-06-24,22298.22,22297.93,22299.46,22293.36,4232293286
2026-06-25,22218.85,22123.36,22247.9,22091.78,2863825358
2026-06-26,22034.1,21965.64,22040.24,21930.35,3754795899
2026-06-29,22419.98,22581.92,22690.74,22374.31,2710197954
2026-06-30,22810.12,22811.42,22941.16,22743.88,3363046774
2026-07-01,22260.73,22245.98,22399.0,22171.57,2232821083
2026-07-02,21814.85,21926.79,21932.05,21754.78,4093659999
2026-07-03,22448.86,22461.92,22575.3,22299.61,2451762137
2026-07-06,21709.24,21785.53,22048.71,21584.96,2476455206
2026-07-07,22408.9,22292.69,22475.04,22197.79,4127193867
2026-07-08,22605.61,22725.38,22854.5,22555.43,3362591316
2026-07-09,22790.22,22711.72,22868.33,22648.84,2436905269
2026-07-10,23334.87,23307.12,23337.09,23202.22,2717464956
2026-07-13,23821.24,23747.16,23868.44,23621.04,2687543341
2026-07-14,23660.58,23735.55,23856.59,23624.63,3716988556
2026-07-15,23777.02,23751.85,23863.63,23590.47,2356982130
2026-07-16,23482.66,23530.94,23653.45,23480.2,4225786463
2026-07-17,23397.83,23410.23,23461.57,23249.01,4326992980
2026-07-20,24176.89,24087.47,24213.69,23872.48,2835255044
2026-07-21,24489.72,24498.81,24557.53,24481.75,3686302422
2026-07-22,24848.12,24981.91,25041.24,24781.26,3269441199
2026-07-23,26147.57,26124.72,26219.19,26023.59,3593487066
2026-07-24,26258.56,26159.52,26410.46,25932.73,3156162013
2026-07-27,26017.8,25985.04,26205.44,25942.37,3218765641
2026-07-28,26316.81,26391.5,26474.69,26268.08,3454988317
2026-07-29,26051.83,26246.31,26295.46,25948.74,4151331682
2026-07-30,26515.36,26369.7,26522.92,26368.23,4482741812
2026-07-31,26473.41,26392.21,26595.65,26340.56,4095156525
2026-08-03,26030.37,26112.18,26203.17,26013.78,2058106173
2026-08-04,26653.96,26541.96,26825.7,26334.6,1992990372
2026-08-05,27008.98,26856.14,27105.13,26738.25,3678532801
2026-08-06,26490.65,26684.14,26692.55,26483.53,4268938640
2026-08-07,26500.02,26420.61,26647.62,26297.51,4374049305
