Date,Open,Close,High,Low,Volume
2025-04-30,5189.27,5187.41,5208.57,5183.79,3140061430
2025-05-01,5341.87,5333.53,5347.37,5325.15,4091496686
2025-05-02,5334.42,5388.43,5434.52,5333.53,4506815403
2025-05-05,5428.74,5414.94,5452.85,5389.22,5376690448
2025-05-06,5408.19,5396.08,5411.45,5352.21,3657627804
2025-05-07,5397.3,5394.19,5406.69,5353.91,3624874126
2025-05-08,5420.93,5400.72,5423.47,5398.48,3077537163
2025-05-09,5422.85,5383.79,5424.97,5376.52,4113924492
2025-05-12,5347.93,5350.98,5352.95,5330.77,5094852567
2025-05-13,5274.26,5277.76,5281.95,5256.09,5428671764
2025-05-14,5244.79,5232.84,5264.38,5187.0,2961263731
2025-05-15,5250.24,5252.9,5266.5,5249.31,4882644360
2025-05-16,5218.64,5219.51,5244.35,5209.67,3664097810
2025-05-19,5236.84,5223.95,5243.46,5223.19,4104503110
2025-05-20,5299.25,5297.0,5325.43,5262.25,4602646094
2025-05-21,5391.13,5368.53,5398.17,5365.14,3404052129
2025-05-22,5524.73,5523.48,5548.91,5508.94,4482169494
2025-05-23,5442.56,5437.19,5460.03,5431.35,4892453838
2025-05-27,5425.73,5398.93,5441.54,5392.54,5242506749
2025-05-28,5376.59,5342.7,5379.39,5323.93,4160572563
2025-05-29,5301.54,5298.41,5303.81,5298.19,4111456145
2025-05-30,5331.86,5320.89,5337.34,5280.49,3531554949
2025-06-02,5234.32,5247.29,5272.98,5226.9,3162363908
2025-06-03,5192.85,5186.92,5196.6,5177.88,5056753383
2025-06-04,5125.15,5130.39,5176.73,5080.98,4148993829
2025-06-05,5175.59,5174.79,5177.23,5171.24,3961571230
2025-06-06,5088.13,5109.32,5114.03,5085.25,4358547331
2025-06-09,5091.11,5089.95,5106.0,5067.19,3417026468
2025-06-10,5145.73,5148.77,5173.24,5133.0,3784922178
2025-06-11,5194.95,5191.31,5198.5,5184.84,3808372198
2025-06-12,5220.96,5219.53,5226.28,5182.68,3888545128
2025-06-13,5254.89,5270.37,5282.16,5249.08,4319882998
2025-06-16,5346.73,5326.3,5370.39,5319.11,3289703951
2025-06-17,5419.55,5423.43,5427.52,5419.4,4021534933
2025-06-18,5373.48,5368.01,5385.97,5355.51,5218910732
2025-06-19,5252.62,5264.37,5287.97,5221.01,4825591716
2025-06-20,5277.31,5278.95,5287.62,5248.97,3372997480
2025-06-23,5395.76,5393.28,5414.84,5376.52,4488035468
2025-06-24,5476.68,5496.8,5539.67,5464.16,4042410041
2025-06-25,5552.65,5561.48,5569.19,5520.63,5403206679
2025-06-26,5479.91,5488.65,5512.89,5470.67,3962926445
2025-06-27,5512.15,5510.77,5522.79,5509.38,5223178277
2025-06-30,5442.57,5459.05,5477.85,5440.85,5441769346
2025-07-01,5416.5,5397.38,5424.56,5377.24,5004616798
2025-07-02,5396.11,5385.18,5405.3,5378.75,3595890333
2025-07-03,5292.56,5292.92,5331.55,5269.03,5221727279
2025-07-07,5229.14,5240.72,5255.66,5203.98,3946330269
2025-07-08,5243.19,5244.66,5267.03,5238.46,2731264677
2025-07-09,5258.27,5260.21,5269.88,5251.67,4651908125
2025-07-10,5296.11,5298.1,5305.63,5271.59,3944549948
2025-07-11,5286.03,5279.82,5288.61,5273.1,2567338114
2025-07-14,5333.28,5323.96,5341.69,5318.98,2617572595
2025-07-15,5290.92,5299.84,5302.31,5288.42,5374715009
2025-07-16,5367.51,5349.35,5374.91,5348.51,4485235187
2025-07-17,5338.46,5335.42,5338.6,5318.74,5101907196
2025-07-18,5380.62,5362.16,5390.74,5341.48,4961359540
2025-07-21,5358.11,5344.11,5366.93,5334.96,3528013823
2025-07-22,5344.26,5340.67,5365.2,5331.13,2825710341
2025-07-23,5203.87,5201.54,5230.92,5184.3,2948683580
2025-07-24,5219.42,5237.59,5252.7,5218.07,4851604704
2025-07-25,5272.3,5289.44,5294.42,5268.99,4310423952
2025-07-28,5187.51,5172.13,5216.54,5133.77,4066132688
2025-07-29,5235.69,5251.12,5252.8,5230.59,4906900588
2025-07-30,5127.23,5120.96,5139.29,5092.64,4784617681
2025-07-31,5170.55,5171.63,5176.15,5165.44,3197538671
2025-08-01,5126.01,5146.16,5160.33,5102.29,3067063041
2025-08-04,5064.38,5083.47,5119.6,5057.01,2521582157
2025-08-05,5059.02,5056.91,5087.31,5042.95,2964335741
2025-08-06,5063.9,5080.99,5092.24,5043.08,3596932283
2025-08-07,4998.83,5004.44,5028.02,4978.28,4851365250
2025-08-08,5016.98,5029.72,5044.46,5007.63,3419959260
2025-08-11,5147.1,5128.63,5154.87,5101.26,4477848547
2025-08-12,5120.17,5144.47,5165.58,5111.41,3143374424
2025-08-13,5130.1,5127.44,5140.49,5106.2,4620369800
2025-08-14,5124.32,5121.61,5153.09,5121.44,2935985307
2025-08-15,5150.74,5148.32,5170.83,5145.01,2740119210
2025-08-18,5258.23,5262.61,5274.3,5232.66,4063016629
2025-08-19,5283.98,5268.78,5297.16,5223.86,4420873943
2025-08-20,5270.21,5268.86,5277.05,5242.19,3358019535
2025-08-21,5293.77,5301.64,5319.95,5285.88,3008448675
2025-08-22,5337.73,5336.58,5343.95,5336.57,5490451431
2025-08-25,5351.45,5349.28,5366.93,5329.53,4053228102
2025-08-26,5351.39,5353.59,5356.95,5349.18,4989294407
2025-08-27,5307.93,5339.98,5358.55,5288.58,4319090223
2025-08-28,5368.77,5375.16,5407.81,5354.97,3721403878
2025-08-29,5283.03,5281.32,5283.66,5271.82,4908826727
2025-09-02,5276.75,5268.27,5315.31,5224.61,4582575584
2025-09-03,5256.02,5243.15,5273.38,5201.82,5383716175
2025-09-04,5220.63,5243.47,5262.32,5219.46,2848804904
2025-09-05,5346.64,5343.23,5363.29,5311.76,3189790415
2025-09-08,5354.36,5373.56,5410.09,5353.81,4996531134
2025-09-09,5227.52,5229.09,5232.39,5205.16,2728086461
2025-09-10,5290.99,5270.36,5295.65,5251.6,3307227347
2025-09-11,5195.0,5201.07,5237.12,5153.05,3098999617
2025-09-12,5254.72,5254.14,5296.01,5244.22,3249086301
2025-09-15,5284.12,5278.01,5285.07,5273.18,4527436374
2025-09-16,5290.43,5291.27,5319.8,5255.75,2626789380
2025-09-17,5306.27,5281.01,5306.95,5260.43,5190999319
2025-09-18,5384.13,5364.9,5390.63,5313.3,3340799869
2025-09-19,5456.43,5440.11,5461.02,5438.15,3934960229
2025-09-22,5450.22,5440.35,5462.75,5422.8,3024401086
2025-09-23,5537.86,5518.66,5558.3,5492.54,2535459935
2025-09-24,5585.01,5576.53,5597.95,5564.53,3279102307
2025-09-25,5589.27,5590.97,5601.89,5569.27,3597772453
2025-09-26,5480.34,5496.22,5505.47,5465.43,5062978261
2025-09-29,5508.21,5506.37,5513.25,5501.36,3185700248
2025-09-30,5563.15,5563.73,5572.86,5555.75,3642650146
2025-10-01,5646.23,5619.9,5653.86,5614.61,3029821829
2025-10-02,5662.15,5657.42,5702.47,5618.99,4661680988
2025-10-03,5735.29,5739.2,5755.33,5708.97,3695205705
2025-10-06,5836.34,5857.09,5860.22,5814.6,4389586637
2025-10-07,5883.49,5882.17,5897.44,5865.7,5295533727
2025-10-08,5899.22,5899.17,5899.97,5894.28,5389349682
2025-10-09,5802.57,5819.17,5841.14,5794.41,4840927294
2025-10-10,5806.08,5790.54,5819.01,5769.92,5168897347
2025-10-13,5812.59,5834.21,5846.63,5806.83,3002726606
2025-10-14,5872.41,5876.73,5895.52,5841.57,5046702315
2025-10-15,5943.72,5947.42,5953.15,5939.35,3374069058
2025-10-16,5876.76,5871.25,5897.3,5860.29,5088419450
2025-10-17,5807.77,5821.57,5846.66,5780.29,3051658597
2025-10-20,5911.67,5889.97,5914.45,5867.7,4602090785
2025-10-21,5892.83,5895.85,5901.74,5892.22,5136072929
2025-10-22,5923.8,5927.37,5928.66,5908.0,2749753604
2025-10-23,5937.54,5935.0,5941.32,5908.34,3428111960
2025-10-24,5830.73,5850.86,5862.15,5825.98,5015553336
2025-10-27,5956.61,5969.1,5991.82,5939.64,3928464221
2025-10-28,5956.14,5950.68,5983.75,5934.02,5408626793
2025-10-29,6094.18,6100.12,6109.78,6067.5,4407553409
2025-10-30,6112.16,6126.38,6153.02,6093.83,3541504900
2025-10-31,6172.46,6171.75,6212.43,6149.41,3279421131
2025-11-03,6262.99,6268.47,6268.47,6232.4,3531654751
2025-11-04,6406.5,6408.56,6408.98,6362.16,3931201211
2025-11-05,6410.43,6414.98,6430.56,6404.37,2521653955
2025-11-06,6470.26,6478.73,6498.45,6451.88,2989808485
2025-11-07,6547.65,6558.22,6581.58,6535.54,3766718148
2025-11-10,6595.2,6575.57,6609.5,6535.18,4553920871
2025-11-11,6642.43,6650.22,6684.64,6612.75,5060446070
2025-11-12,6625.96,6628.73,6641.16,6601.39,3316402391
2025-11-13,6504.93,6505.44,6515.93,6504.36,4104912259
2025-11-14,6545.88,6546.03,6550.38,6534.59,4681321211
2025-11-17,6548.65,6560.69,6567.33,6538.94,3434730055
2025-11-18,6589.78,6546.96,6608.62,6518.31,3490745941
2025-11-19,6699.57,6652.99,6714.08,6649.39,2714154084
2025-11-20,6636.36,6636.19,6646.21,6592.31,4984756142
2025-11-21,6780.69,6758.31,6790.42,6747.9,3828882826
2025-11-24,6731.19,6736.1,6738.16,6707.73,4063417360
2025-11-25,6823.63,6846.31,6879.7,6798.19,3469189565
2025-11-26,6894.33,6919.81,6922.33,6863.89,3259938221
2025-11-28,6945.38,6942.34,6954.29,6888.95,3153364747
2025-12-01,6782.5,6789.35,6815.74,6775.82,3328300131
2025-12-02,6840.2,6839.16,6872.48,6838.78,4850425720
2025-12-03,6820.41,6835.76,6867.88,6815.75,2973095368
2025-12-04,6870.43,6845.05,6870.62,6806.57,4375396990
2025-12-05,6774.84,6760.36,6786.01,6732.45,2877482372
2025-12-08,6865.98,6840.66,6885.77,6804.43,4916576129
2025-12-09,6832.05,6851.76,6861.95,6815.37,2904196521
2025-12-10,6814.23,6825.43,6858.27,6795.83,4591113324
2025-12-11,6996.51,6994.52,7003.02,6978.69,3325973388
2025-12-12,6985.44,7015.94,7077.47,6978.63,2965076434
2025-12-15,6890.54,6908.32,6921.09,6890.52,4414078187
2025-12-16,6864.14,6856.19,6865.63,6855.24,4828049703
2025-12-17,6927.45,6923.48,6957.16,6892.73,3662472520
2025-12-18,6938.5,6933.34,6961.34,6902.31,3467800119
2025-12-19,6989.52,7018.81,7025.54,6986.95,5005580073
2025-12-22,6882.65,6868.97,6906.31,6860.33,2796260759
2025-12-23,6881.56,6874.23,6922.18,6836.51,4603942064
2025-12-24,6950.41,6975.99,6993.44,6947.13,5290633110
2025-12-26,6915.43,6951.19,6973.74,6910.36,4903059847
2025-12-29,7003.88,7016.94,7040.01,6978.15,3607205952
2025-12-30,6966.18,6980.1,7031.84,6963.4,2711164388
2025-12-31,6940.45,6978.66,7025.19,6931.34,4675515798
2026-01-02,6887.75,6907.35,6918.02,6877.72,4375975160
2026-01-05,6994.54,7007.77,7041.68,6988.98,4415872899
2026-01-06,7029.34,7012.56,7036.1,6978.42,3000427956
2026-01-07,7046.79,7056.86,7075.18,7041.46,5495300716
2026-01-08,7084.11,7065.19,7084.42,7047.99,3473962325
2026-01-09,6975.44,6953.02,6992.26,6930.91,4325240110
2026-01-12,6834.0,6825.98,6838.1,6782.58,3262267381
2026-01-13,6846.75,6831.65,6862.88,6803.94,5448869413
2026-01-14,6887.33,6918.78,6949.08,6860.64,3401001885
2026-01-15,6906.85,6874.8,6914.01,6873.81,4569157551
2026-01-16,6968.38,6945.71,6972.34,6918.95,2964144358
2026-01-20,6867.61,6865.9,6880.02,6860.41,4246467119
2026-01-21,6819.28,6806.97,6844.06,6802.77,5253645410
2026-01-22,6797.5,6830.58,6875.68,6781.16,4977115733
2026-01-23,6765.42,6766.89,6801.63,6712.16,3401179761
2026-01-26,6762.37,6764.95,6800.46,6760.11,4812704511
2026-01-27,6812.81,6780.57,6820.85,6760.04,5109359542
2026-01-28,6729.06,6755.62,6785.11,6728.41,4832255854
2026-01-29,6697.58,6690.34,6705.5,6688.29,2948740057
2026-01-30,6641.31,6633.45,6645.18,6630.77,3678648113
2026-02-02,6662.62,6676.08,6706.83,6650.0,3369349087
2026-02-03,6529.55,6527.58,6534.05,6523.54,2647933294
2026-02-04,6490.95,6493.28,6497.43,6468.79,2891125524
2026-02-05,6452.09,6444.23,6466.75,6424.59,3088297901
2026-02-06,6467.4,6477.15,6517.92,6463.5,4830315696
2026-02-09,6519.5,6492.04,6534.95,6487.88,3770621807
2026-02-10,6448.57,6475.5,6490.6,6447.53,3414456542
2026-02-11,6376.96,6395.46,6436.21,6329.98,2937455425
2026-02-12,6334.37,6327.72,6357.83,6320.37,4773201347
2026-02-13,6364.88,6358.48,6365.41,6355.12,5280189085
2026-02-17,6355.8,6320.92,6371.57,6320.07,2833833976
2026-02-18,6359.6,6363.77,6364.89,6353.45,3111404058
2026-02-19,6268.07,6265.1,6278.25,6240.55,2924042262
2026-02-20,6186.92,6197.13,6198.15,6164.78,2630446022
2026-02-23,6279.32,6284.4,6295.85,6252.57,2659255745
2026-02-24,6329.27,6344.86,6345.32,6323.3,5056248834
2026-02-25,6303.97,6262.94,6310.4,6261.89,4448233434
2026-02-26,6105.64,6140.31,6155.99,6100.07,3446367907
2026-02-27,6120.4,6110.08,6141.78,6098.96,3873958786
2026-03-02,6087.35,6093.78,6095.1,6078.63,3500708903
2026-03-03,6066.94,6074.65,6081.79,6058.88,4375692910
2026-03-04,6041.92,6013.58,6053.19,5993.28,4377377091
2026-03-05,5947.19,5992.17,6044.55,5944.23,4164818054
2026-03-06,6045.16,6053.91,6060.29,6016.19,2763385051
2026-03-09,6012.38,5995.82,6038.64,5968.52,3182283932
2026-03-10,5891.31,5889.26,5895.34,5850.66,3487854215
2026-03-11,5801.54,5799.24,5809.08,5792.65,4900315177
2026-03-12,5776.29,5786.09,5803.5,5746.35,2905757481
2026-03-13,5815.91,5762.04,5820.4,5753.36,5251336362
2026-03-16,5762.63,5794.43,5817.44,5755.27,3452792767
2026-03-17,5781.9,5750.94,5792.01,5707.7,3742120466
2026-03-18,5769.82,5756.86,5776.18,5716.15,5299750091
2026-03-19,5777.49,5775.22,5806.33,5770.96,4787342451
2026-03-20,5734.53,5752.92,5766.03,5725.07,3196547602
2026-03-23,5758.31,5768.01,5786.45,5732.69,4006973762
2026-03-24,5785.28,5758.28,5793.14,5739.97,3974336791
2026-03-25,5807.25,5802.16,5809.18,5800.99,2545042781
2026-03-26,5865.82,5849.71,5866.37,5819.77,4773329769
2026-03-27,5890.6,5867.23,5899.42,5833.01,3969828695
2026-03-30,5754.46,5752.87,5771.72,5742.71,2625478825
2026-03-31,5680.11,5674.35,5694.06,5658.14,4727403564
2026-04-01,5737.12,5726.15,5751.56,5683.77,4061947273
2026-04-02,5741.86,5705.37,5742.02,5703.49,4056107957
2026-04-03,5813.93,5809.15,5841.18,5784.86,4391945659
2026-04-06,5762.43,5768.76,5778.56,5755.36,4982863022
2026-04-07,5852.65,5878.22,5897.63,5850.06,4050908950
2026-04-08,5791.71,5774.5,5804.61,5758.11,2839514758
2026-04-09,5864.09,5890.22,5941.8,5851.93,3740677915
2026-04-10,5877.76,5879.68,5887.85,5852.73,3105796014
2026-04-13,5951.45,5943.92,5955.49,5911.92,4889458667
2026-04-14,5993.56,5993.96,6000.66,5987.77,3588830167
2026-04-15,5878.78,5887.85,5906.2,5850.06,5349261667
2026-04-16,5818.66,5806.61,5823.0,5773.52,4196474735
2026-04-17,5673.49,5707.84,5715.35,5664.37,4636142463
2026-04-20,5766.64,5779.29,5792.91,5745.47,4379358548
2026-04-21,5679.26,5679.07,5683.68,5671.97,3259332925
2026-04-22,5638.05,5661.7,5699.48,5637.69,5148108761
2026-04-23,5796.0,5797.52,5820.54,5778.93,2738214752
2026-04-24,5839.41,5842.21,5854.33,5815.09,4172645944
2026-04-27,5828.13,5829.21,5831.94,5820.95,2610163155
2026-04-28,5830.09,5852.16,5890.02,5804.6,5261154094
2026-04-29,5865.34,5857.76,5872.01,5851.67,4333269268
2026-04-30,5893.61,5922.24,5953.67,5880.65,3866013484
2026-05-01,5932.74,5922.14,5968.36,5917.52,3605708276
2026-05-04,5967.52,5974.38,5977.38,5955.44,3378498140
2026-05-05,5904.51,5895.81,5921.39,5885.7,4073938627
2026-05-06,5891.73,5869.84,5901.96,5864.1,4386935797
2026-05-07,6015.3,5990.15,6020.1,5947.5,5458835327
2026-05-08,5979.49,5972.42,5997.8,5959.23,5485073006
2026-05-11,5783.85,5792.43,5797.91,5768.64,4395572822
2026-05-12,5787.64,5789.95,5798.25,5761.85,5437772978
2026-05-13,5894.59,5912.79,5913.59,5892.05,5044209365
2026-05-14,5886.96,5883.76,5939.23,5860.77,4181246514
2026-05-15,5873.16,5880.36,5880.94,5870.11,4870586508
2026-05-18,5933.48,5946.9,5968.23,5933.27,4557507365
2026-05-19,5944.23,5969.16,6000.46,5942.54,3026887264
2026-05-20,6091.64,6080.57,6095.34,6051.18,4891763151
2026-05-21,6195.27,6175.83,6201.7,6142.13,4110902634
2026-05-22,6148.68,6127.67,6162.3,6109.39,5005317207
2026-05-26,6135.4,6124.97,6156.22,6111.37,3124787410
2026-05-27,6073.81,6089.58,6132.87,6041.5,5408839877
2026-05-28,6044.26,6058.9,6060.21,6017.5,5027217324
2026-05-29,6229.48,6216.19,6236.39,6185.33,4754620626
2026-06-01,6319.68,6313.35,6331.19,6311.56,3991163303
2026-06-02,6081.91,6108.58,6127.19,6069.43,3406954895
2026-06-03,6125.82,6101.49,6130.89,6072.36,3831322278
2026-06-04,5999.16,6009.92,6026.51,5992.73,5270910303
2026-06-05,5997.15,6029.55,6058.33,5986.92,5115396956
2026-06-08,6120.83,6147.97,6203.02,6108.25,4673711896
2026-06-09,6137.38,6162.26,6196.59,6137.14,5297012032
2026-06-10,6096.27,6083.76,6115.93,6079.05,2638419310
2026-06-11,6015.03,6002.94,6034.98,5987.75,3436428695
2026-06-12,6081.78,6084.82,6104.12,6073.24,3457449371
2026-06-15,6106.49,6110.08,6115.63,6103.04,2545770152
2026-06-16,6128.31,6125.9,6152.95,6115.03,3455454735
2026-06-17,6052.4,6053.98,6080.76,6043.21,2713728613
2026-06-18,6047.44,6065.16,6082.71,6042.17,3912206737
2026-06-19,6045.73,6044.97,6050.63,6042.09,3036948979
2026-06-22,6050.06,6041.72,6072.02,5998.97,4348946013
2026-06-23,6076.5,6062.99,6098.18,6032.3,4100454786
2026-06-24,6119.24,6138.46,6186.12,6109.09,4938553053
2026-06-25,6118.37,6107.56,6136.2,6079.69,4630647706
2026-06-26,6115.42,6107.36,6118.45,6096.65,4350826261
2026-06-29,6223.52,6221.87,6246.22,6178.42,4866336119
2026-06-30,6262.74,6250.47,6278.34,6248.61,3554322462
2026-07-01,6107.84,6117.43,6125.59,6080.72,2882182005
2026-07-02,6014.24,6024.18,6054.19,5994.93,4448354238
2026-07-03,6127.99,6128.85,6159.55,6105.75,4362624516
2026-07-06,5997.22,5993.33,6041.37,5974.4,4941747114
2026-07-07,6138.72,6111.66,6152.1,6089.21,4133580640
2026-07-08,6211.61,6186.14,6213.74,6182.9,4222564872
2026-07-09,6156.59,6150.6,6179.5,6128.01,4966069156
2026-07-10,6235.26,6233.58,6271.99,6230.78,4942200159
2026-07-13,6284.88,6280.08,6302.22,6251.2,2771599014
2026-07-14,6284.13,6270.06,6323.03,6216.13,2500553021
2026-07-15,6287.1,6297.66,6303.58,6276.57,4233794244
2026-07-16,6251.83,6241.52,6269.34,6228.6,5239612795
2026-07-17,6240.46,6200.21,6241.51,6181.18,3532793879
2026-07-20,6312.99,6335.31,6335.62,6297.64,2882667091
2026-07-21,6352.21,6374.56,6391.06,6350.03,4610062373
2026-07-22,6494.43,6482.35,6504.57,6429.09,3205723511
2026-07-23,6679.02,6681.74,6705.37,6662.67,3644695135
2026-07-24,6624.51,6638.73,6674.87,6612.83,3653785173
2026-07-27,6643.66,6588.28,6643.83,6578.08,4510198245
2026-07-28,6631.02,6629.06,6632.03,6628.41,3960104010
2026-07-29,6650.4,6619.54,6669.99,6615.23,3747566398
2026-07-30,6647.79,6648.38,6689.23,6617.08,3039392131
2026-07-31,6651.6,6656.63,6686.19,6632.53,3057373101
2026-08-03,6560.18,6588.72,6621.09,6541.28,4005186414
2026-08-04,6680.52,6654.0,6681.52,6635.51,4204448733
2026-08-05,6719.04,6723.32,6730.15,6694.24,2926262439
2026-08-06,6736.62,6703.12,6763.18,6643.05,3894808981
2026-08-07,6647.26,6632.45,6667.72,6628.94,4725058332
